event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_A_news,latest_known_eps_for_A
50211,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.751053+00:00,1775348089751053000,165516390675416,3000,,,A,660,45,659.5,-1.0,6.563019458,0.7888442008499641
50226,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.893767+00:00,1775348089893767000,165516533388958,3000,,,A,654,37,653.5,-1.0,6.705733,0.7888442008499641
50231,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.929122+00:00,1775348089929122000,165516568744916,3000,,,A,654,45,654.0,0.0,6.741088958,0.7888442008499641
50246,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:50.046097+00:00,1775348090046097000,165516685718958,3000,,,A,647,37,647.0,0.0,6.858063,0.7888442008499641
50328,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.084798+00:00,1775348091084798000,165517724423833,3000,,,A,623,37,623.0,0.0,7.896767875,0.7888442008499641
50347,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.283240+00:00,1775348091283240000,165517922866208,3000,,,A,617,37,615.0,-4.0,8.09521025,0.7888442008499641
50352,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.320860+00:00,1775348091320860000,165517960486083,3000,,,A,617,45,615.5,-3.0,8.132830125,0.7888442008499641
50353,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.320975+00:00,1775348091320975000,165517960601500,3000,,,A,615,7,615.5,-3.0,8.132945542,0.7888442008499641
50359,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.371855+00:00,1775348091371855000,165518011481666,3000,,,A,615,30,615.0,0.0,8.183825708,0.7888442008499641
50371,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.484899+00:00,1775348091484899000,165518124525166,3000,,,A,612,37,609.0,-6.0,8.296869208,0.7888442008499641
50376,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.524546+00:00,1775348091524546000,165518164173208,3000,,,A,612,45,609.5,-5.0,8.33651725,0.7888442008499641
50390,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.647864+00:00,1775348091647864000,165518287490750,3000,,,A,602,37,601.5,-1.0,8.459834792,0.7888442008499641
50395,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:51.690669+00:00,1775348091690669000,165518330295958,3000,,,A,602,45,602.0,0.0,8.50264,0.7888442008499641
